l_all,lat,lon
"Sierra de Atalayasa,Spain",40.9711111,0.7677778
"Funza,Colombia",4.7176677,-74.2118741
"Betania,Colombia",5.746649,-75.977569
"Srbská Kamenice,Czech Republic",50.8203582,14.3527345
"Tegal,Indonesia",-6.879704100000001,109.1255917
"Pha Khao,Laos",18.6591233,104.6095976
"Valledupar,Colombia",10.4742449,-73.2436335
"Vientiane,Laos",17.9757058,102.6331035
"Albany,New York",42.6525793,-73.7562317
"Al Fujayrah,United Arab Emirates",25.4110762,56.24822769999999
"Shamsam Mountains,South Yemen",12.7849342,45.0171661
"Rio de Janeiro,Brazil",-22.9068467,-43.1728965
"Ardinello di Amaseno,Italy",41.4695578,13.3330459
"New York,New York",40.7127753,-74.0059728
"Addis Ababa,Ethiopia",8.9806034,38.7577605
"Moyobamba,Peru",-6.0419882,-76.97006689999999
"Nyot Mo,Laos",19.85627,102.495496
"Bratsk,USSR",56.2928363,101.7121217
"Carini,Sicily,Italy",38.1311611,13.1812609
Venezuela,6.42375,-66.58973
"Gia Dinh,South Vietnam",10.8230989,106.6296638
"Svetlogorsk,Russia",54.9394562,20.1584705
"Kharkov,Ukraine,USSR",49.9935,36.230383
"Lobito,Angola",-12.3757287,13.5610451
"Helgoland,Germany",54.1803268,7.888943799999999
"Cruzeiro do Sul Acre,Brazil",-7.636856099999999,-72.6702068
"Dulac,Louisiana",29.3888318,-90.7139785
"Dallas/Ft. Worth,Texas",32.7078751,-96.9209135
"Pleiku,Vietnam",13.9718356,108.0150796
"Santiago,Chile",-33.4488897,-70.6692655
"an Loc,South Vietnam",11.6630859,106.5844991
"New Delhi,India",28.6139391,77.2090212
"Pleiku,South Vietnam",13.9718356,108.0150796
"London Heathrow, Staines,Surrey,England",51.4700223,-0.4542955
"Ponce,Puerto Rico",18.0110768,-66.6140616
"Appleton,Wisconsin",44.2619309,-88.41538469999999
"San Francisco,California",37.7749295,-122.4194155
"Off Las Palmas,Canary Islands,Spain",28.1008837,-15.4653897
"Quang Tri,South Vietnam",16.7403074,107.1854679
"Grytoya,Norway",68.92155989999999,16.5271901
"Corfu Island,Greece",39.6242621,19.9216777
"Villavicencio,Colombia",4.1491688,-73.6285475
"Delhi,India",28.7040592,77.10249019999999
"Soc Trang,South Vietnam",9.602521,105.9739049
"Konigs Wusterausen,East Germany",52.2958906,13.6228382
"Sandoway,Burma",18.4671203,94.34110009999999
"Canaima,Venezuela",5.5,-62.0
"Papua,New Guinea",-6.314992999999999,143.95555
"Magnitogorsk,Russia",53.3927214,59.06230669999999
"Mt. Giluwe,Papua,New Guinea",-6.0433333,143.8866666
"Trinidad,Bolivia",-14.8321487,-64.9019015
"Gondar,Ethiopia",12.6030181,37.4521319
"Dhulikhel,Nepal",27.6253491,85.5560635
"Sacramento,California",38.5815719,-121.4943996
"Ben Cat,South Vietnam",11.1318361,106.6072897
"Adler,USSR",,
"Kampot,Cambodia",10.5942421,104.1640355
"San Fernando,Chile",-34.5858603,-70.99078010000001
"Moscow,USSR",55.755826,37.6173
Off the Alaska coast,64.2008413,-149.4936733
"Off Athens,Greece",37.9681242,23.7375111
"Tanna,Vanuatu",-19.5154862,169.3578201
"Noiretable,Loire,France",45.81676400000001,3.76642
"Poggiorsini,Italy",40.9147087,16.2541178
"My Tho,South Vietnam",10.3765284,106.3438891
"Plovdiv,Bulgaria",42.1354079,24.7452904
"Elkton,Kentucky",36.8100425,-87.1541675
"Moscow,Russia",55.755826,37.6173
"Tenerife, Canary Islands",28.2915637,-16.6291304
"Rawalpindi,Pakistan",33.5651107,73.0169135
"Midway Airport,Chicago,Illinois",41.78677589999999,-87.7521884
"Chicago,Illinois",41.8781136,-87.6297982
"Off St. Maarten off,Netherlands Antilles",18.04248,-63.05483
"Skaugum,Norway",59.91431319999999,10.7205475
"Everglades National Park,Florida",25.2866155,-80.89865089999999
"San Juan,Puerto Rico",18.4670588,-66.1184593
"Edmonton,Alberta,Canada",53.5460983,-113.4937266
"Glasgow,Scotland",55.864237,-4.251806
"Perm,Russia",58.00916830000001,56.22696740000001
"Kano,Nigeria",12.0021794,8.591956099999999
"Tegucigalpa,Honduras",14.065049,-87.1715002
"Kyrenia,Cyprus",35.299194,33.2363246
"Prague,Czechoslovakia",50.0755381,14.4378005
"Morgan City,Louisiana",29.6993748,-91.20676999999999
"Cerro Horqueta,Panama",8.851568499999999,-82.4613377
"Isma'iliya,Egypt",30.5964923,32.2714587
"Leningrad,Russia",59.9342596,30.3350941
"Semipalatinsk,Kazakhstan",50.4233463,80.250811
"Nabire,Indonesia",-3.3722254,135.5016253
"Moscow,USSR",55.755826,37.6173
"Nantes,France",47.218371,-1.553621
"Hyderabad,India",17.385044,78.486671
"Ben Me Thuot,South Vietnam",12.6661944,108.0382475
"Basel, Switzerland",47.5595986,7.5885761
"Moffett AFB,California",37.4090755,-122.0507824
"Bamiyan,Afghanistan",34.8100067,67.8212104
"Semipalatinsk,USSR",,
"Chita,Siberia,USSR",52.0515032,113.4711906
"Svay Rieng,Cambodia",11.0877866,105.800951
"Rimouski,Prov. Quebec,Canada",48.4389803,-68.5349704
"New Delhi,India",28.6139391,77.2090212
"Sao Luis,Brazil",-2.5306721,-44.2988947
"Goussainville,France",49.03046699999999,2.471236
"Rio de Janeiro,Brazil",-22.9068467,-43.1728965
"Puerto Vallarta,Mexico",20.653407,-105.2253316
"Amman,Jordan",31.9539494,35.910635
"Shakhtyorsk,Russia",49.158604,142.1034868
"Nnear Kuybyshev,Russia",53.203772,50.1606382
"Paris,Orly Airport,France",48.7262321,2.3652422
"Off Papeete,Tahiti",-17.5324608,-149.5677151
"St. Louis,Missouri",38.6270025,-90.19940419999999
"Honolulu,HI",21.3098845,-157.8581401
"Logan Airport,Boston,Massachusetts",42.3656132,-71.0095602
"La  Coruña,Spain",43.3623436,-8.4115401
"Don Don,Haiti",19.5269646,-72.2437813
"Baku,Azerbaijan,USSR",40.40926169999999,49.8670924
"El Yopal,Colombia",5.348903,-72.40052299999999
"Bogota,Colombia",4.710988599999999,-74.072092
"Huete,Spain",40.1435735,-2.6896893
"Thirty-five miles west of Los Angeles,California",34.0241461,-118.2948708
"King Cove,Alaska",55.0593868,-162.3130507
"Moganik,Yugoslavia",,
"Natchitoches,Louisiana",31.7607195,-93.08627489999999
"Rich Mountain,Arkansas",34.6906595,-94.3371604
"Miritituba,Brazil",-4.2963774,-55.96036909999999
"Sverdlovsk,Russia",59.007735,61.9316226
"Magadan,Russia",59.55943970000001,150.8127537
" Domodedovo,Russia",55.44302339999999,37.747817
"Guanabara Bay,Brazil",-22.8115667,-43.1544605
"Villavicencio,Colombia",4.1491688,-73.6285475
"Boston,: Massachusetts",42.3600825,-71.0588801
"Albuquerque, New Mexico",35.0843859,-106.650422
"Quang-Ngai,South Vietnam",15.1213873,108.8044145
"Moscow,USSR",55.755826,37.6173
"Karacharovo,USSR",56.0876526,40.0117441
"Rome,Italy",41.9027835,12.4963655
"Siagon,South Vietnam",10.8230989,106.6296638
"Tetouan,Morocco",35.5888995,-5.3625516
"Lvov,Ukraine,USSR",49.839683,24.029717
"Durban,South Africa",-29.85868039999999,31.0218404
"Turin,Italy",45.0703393,7.686864
"Johnstown,Pennsylvania",40.32674069999999,-78.9219698
"Unduavi,Bolivia",-16.3114921,-67.90690579999999
"Mukachevo,Ukraine",48.4493055,22.7117106
"Nevia,Colombia",2.9344837,-75.2809001
"La Paz,Bolivia",-16.489689,-68.11929359999999
"Cigorodo,Colombia",7.6645455,-76.67748449999999
"Izmir,Turkey",38.423734,27.142826
"Pago Pago,American Samoa",-14.2756319,-170.7020359
"Honolulu,HI",21.3098845,-157.8581401
"Souda,Crete",35.4874818,24.0742105
"Baltimore,Maryland",39.2903848,-76.6121893
"San Francisco de Moxos, Bolivia",-15.4131616,-65.3539883
"Ermenonville,France",49.127692,2.697813
"Hanoi,Vietnam",21.0277644,105.8341598
"Bishop,California",37.3614238,-118.3996636
"Tehran,Iran",35.7218583,51.3346954
"Francistown,Botswana",-21.1661005,27.5143603
"Grogak,Bali,Indonesia",-8.191286999999999,114.790497
"Leningrad,USSR",59.9342596,30.3350941
"Galveston,Texas",29.3013479,-94.7976958
"Banos,Ecuador",-1.3928344,-78.42687579999999
"Nurnberg,Germany",49.4521018,11.0766654
"Springfield,Illinois",39.78172130000001,-89.6501481
"Kiev,Ukraine,USSR",50.4501,30.5234
"Rankin Inlet,Canada",62.808375,-92.0852853
"Monte San Isidro, Colombia",4.570868,-74.297333
"Battambang,Khmer Republic",13.09573,103.2022055
"Umiat,Alaska",69.367233,-152.143295
"Bogota,Colombia",4.710988599999999,-74.072092
"Moc Hoa,Vietnam",10.7787307,105.9278566
"Mt. Apica,PQ,Canada",47.9698392,-71.40649520000001
"Ouagadougou,Upper Volta",12.3714277,-1.5196603
"Cali,Colombia",3.4516467,-76.5319854
"Margarita Island,Venezuela",10.9970723,-63.91132959999999
"Kisangani,Zaire",0.5185303,25.2007728
"Tandjung-karang,Indonesia",-5.413202099999999,105.2582845
"Ionian Sea ,off Kefallinia,Greece",38.1565237,20.3852059
"Charlotte,North Carolina",35.2270869,-80.8431267
"Phan Rang,South Vietnam",11.5825677,108.9912066
"Calapan,Philippines",13.3770935,121.1645706
"Old Man's Camp,Alaska",64.2008413,-149.4936733
"Pagosa Springs,Colorado",37.26945,-107.0097617
"Surgut,Russia",61.2545849,73.39616989999999
"Manila,Philippines",14.5995124,120.9842195
"Nairobi,Kenya",-1.2920659,36.8219462
"Soddu,Ethiopia",6.8528087,37.7609688
"Barcelona,Spain",41.3873974,2.168568
"Berryville,Virginia",39.1517713,-77.9822193
"Bear Mountain, Thiells,New York",41.21065,-74.01764109999999
"Irkutsk,Russia",52.2854834,104.2890222
"Maskeliya,Sri Lanka",6.832929399999999,80.5709256
"Old Harbors,Alaska",57.20415999999999,-153.3045379
"Moc Hoa,South Vietnam",10.7787307,105.9278566
"Bukhara,Uzbekistan",39.7680827,64.4555769
"Maturin,Venezuela",9.7333906,-63.1914317
"Sibiu,Romania",45.7935607,24.1212945
"Tikal,Guatemala",17.2248941,-89.61103779999999
"Nha Trang,Vietnam",12.2529152,109.1899018
"Doncello,Colombia",1.680042,-75.2833349
"Whittier,California",33.9791793,-118.032844
"Budapest,Hunary",47.497912,19.040235
"Xam Neua,Laos",20.4170831,104.04787
"Istanbul,Turkey",41.0082376,28.9783589
"Santo Domingo,Dominican Republic",18.4860575,-69.93121169999999
"Houston,Texas",29.7604267,-95.3698028
"Manila,Philippines",14.5995124,120.9842195
"Souda,Crete",35.4874818,24.0742105
"Fairbanks,Alaska",64.8400511,-147.7199756
"Medellin,Colombia",6.2476376,-75.56581530000001
"Sao Paulo,Brazil",-23.5557714,-46.6395571
"Pleiku,South Vietnam",13.9718356,108.0150796
"Barito,Argentina",40.9457278,-73.068294
"Singa,Sudan",13.144812,33.926691
"Terney,Russia",45.0485526,136.61411
"Quilcene,Washington",47.8223137,-122.8757199
"Saigon,South Vietnam",10.8230989,106.6296638
"Sakon Nakhon,Thailand",17.1664211,104.1486055
"Manila,Philippines",14.5995124,120.9842195
"Pedro Alfonso,Brazil",-8.975519499999999,-48.1736365
"JFK Airport,New York,New York",40.6413113,-73.7781383
"Toledo,Ohio",41.6528052,-83.5378674
"Bogota,Colombia",4.710988599999999,-74.072092
"Batumi,Georgia,USSR",41.6167547,41.6367455
"Taipei,Taiwan",25.0329636,121.5654268
"Immouzer,Morocco",30.6726508,-9.480813
"Off Amapala,Honduras",13.2916538,-87.65194729999999
"Denver,Colorado",39.7392358,-104.990251
"Bagdarin,Russia",54.4479459,113.5909765
"Krasnovodsk,USSR",40.0336591,52.9759299
"Damascus,Syria",33.5138073,36.2765279
"Gambell,Alaska",63.77766500000001,-171.7326445
"Leipzig-Halle,East Germany",51.49535669999999,11.9662371
"Bahar Dar,Ethiopia",11.5742086,37.3613533
"Palembang,Indonesia",-2.9760735,104.7754307
"Off Beirut,Lebanon",33.8937913,35.5017767
"Barranquilla,Colombia",11.0041072,-74.80698129999999
"Novgorod,Russia",58.52556980000001,31.2741928
"Cairns Airport,Queensland,Australia",-16.8777626,145.7499352
"Tomonoco,Bolivia",-16.290154,-63.58865299999999
"Prague,Czechoslovakia",50.0755381,14.4378005
Gulf of Mexico,25.304304,-90.065918
"Sukhumi,Georgia,USSR",43.0015252,41.0234153
"Caoba,Guatemala",17.0271108,-89.6745683
"Kharkov,Ukraine,USSR",49.9935,36.230383
"Sofia,Bulgaria",42.6977082,23.3218675
"Bir Lahfan,Egypt",26.820553,30.802498
"Hertfordshire,England",51.80978229999999,-0.2376744
"Rollinsville,Colorado",39.9172094,-105.5011084
"Al Qaysumah,Saudi Arabia",28.3056714,46.1201776
"Anchorage,Alaska",61.2175758,-149.8996785
"Moscow,Russia",55.755826,37.6173
"Mactan Island,Philippines",10.2990463,123.9638531
"San Borja,Bolivia",-14.8584943,-66.7470439
"Loja,Ecuador",-3.9952065,-79.2022123
"Shanghai,China",31.230416,121.473701
"Chapeco,Brazil",-27.0952662,-52.6169899
"Off Santa Maria,Colombia",11.2403547,-74.2110227
"Van Nuys,California",34.1898566,-118.451357
"Irkutsk,Russia",52.2854834,104.2890222
"St. Croix,Virgin Islands",17.7245968,-64.83479919999999
"Sibiu,Romania",45.7935607,24.1212945
Southeastern Bolivia,-16.290154,-63.58865299999999
"Voronezh,Russia",51.6683487,39.19192880000001
"Igiugig,Alaska",59.32729190000001,-155.8917833
"Puerto Asis,Colombia",0.4985097,-76.4977428
"Ketchikan,Alaska",55.34222219999999,-131.6461111
"Neuquen,Argentina",-38.9516784,-68.0591888
Gulf of Mexico,25.304304,-90.065918
"St. Thomas,Virgin Islands",18.3380965,-64.8940946
"Camuigan,Philippines",9.2422662,124.7351486
"Cuneca,Spain",40.0703925,-2.1374162
"Chernigov,Ukraine,USSR",51.4982,31.28935
"Zamboanga,Philipines",6.9214424,122.0790267
"Nacias Nguema,Equatorial Guinea",1.650801,10.267895
"Agana,Guam",13.4762824,144.7502228
"Off Kota Kinabalu,Malaysia",5.980408,116.0734568
"Entebbe,Uganda",0.0511839,32.463708
"Daiku,Burma",17.7860262,96.679851
"Bratislava,Czechoslovakia",48.1485965,17.1077477
"Tehran,Iran",35.7218583,51.3346954
"Moron AFB,Spain	Moron AFB,Spain	Moron AFB,Spain",37.1725065,-5.6058088
"Andes Mountains,Ecuador",-1.831239,-78.18340599999999
"Ho Chi Minh City,Vietnam",10.8230989,106.6296638
"Thorney,England",52.6214197,-0.1080679
"Hawk Inlet,Alaska",58.1258333,-134.7530556
"Lajes,Azores,Portugal",38.7625129,-27.1058848
"Off Adler,Russia",43.4343234,39.9339462
"Gaj,Hrvatska,Yugoslavia",45.1,15.2
"Karatepe Mountains,Turkey",37.263627,36.2420789
"Alpena,Michigan",45.0616794,-83.4327528
"Nairobi,Kenya",-1.2920659,36.8219462
"Off Bridgetown,Barbados",13.1059816,-59.61317409999999
"Santa Cruz,Bolivia",-17.8145819,-63.1560853
"Bombay,India",19.0759837,72.8776559
"Petrolia,Brazil",-9.3891007,-40.5030857
"Banjarmasin,Indonesia",-3.3186067,114.5943784
Atlantic Ocean,-14.5994134,-28.6731465
"Kozani,Greece",40.3005586,21.7887737
"Moscow,Russia",55.755826,37.6173
"Cape May,New Jersey",38.9351125,-74.90600529999999
"Ust-Kut,Russia",56.7910394,105.7768683
"Kiev,USSR",50.4501,30.5234
"Nnear Yuzhno-Sakhalinsk,Russia",46.9640949,142.7284716
"Bangkok,Thailand",13.7563309,100.5017651
"Trujillo,Peru",-8.106042799999999,-79.0329727
"Palm Springs,California",33.8302961,-116.5452921
"Anchorage,Alaska",61.2175758,-149.8996785
"Alma Ata, Kazakastan,USSR",43.2220146,76.8512485
"Terrace,BC,Canada",54.5181925,-128.603154
"Kalvesta,Sweden",59.38333300000001,17.85
"Bratislava,Slovakia",48.1485965,17.1077477
"Mineralnye Vody,Russia",44.211675,43.1238527
"Saglouc,Canada",62.20355999999999,-75.6427257
"Off Aden,Yemen",12.7854969,45.0186548
"Cascina,Italy",43.6759139,10.5558967
"Niamey,Niger",13.5115963,2.1253854
"Tenerife,Canary Islands",28.2915637,-16.6291304
"Bainaha Valley,Indonesia",-0.789275,113.921327
"Zhadanof,Russia",50.7544663,36.5209184
"New Hope,Georgia",34.7275,-84.5088899
"SW of Bogota,Colombia",4.710988599999999,-74.072092
"Tapa AFB,Estonia",59.2648452,25.961676
"Guatemala City,Guatemala",14.6349149,-90.5068824
"Jericho,Jordan",31.8611058,35.4617583
"Beiruit,Lebanon",33.8937913,35.5017767
"Lusaka,Zambia",-15.3875259,28.3228165
"New York,New York",40.7127753,-74.0059728
"Havana,Cuba",23.1135925,-82.3665956
"Natal,Brazil",-5.7841695,-35.1999708
"Salto-Nueva Hesperides,Uruguay",-31.43804029999999,-57.9808966
Off Wake Island,19.279619,166.6499348
"Saint Louis,Missouri",38.6270025,-90.19940419999999
"Off Kirovograd,Ukraine",48.50793300000001,32.262317
"Cuangar,Angola",-17.6053207,18.6264694
"Vitim,Russia",58.63286054917094,113.1703218409115
"Jima,Ethiopia",7.673890800000001,36.8357927
"Puerto Montt,Chile",-41.468917,-72.94113639999999
"Yoro,Honduras",15.1369653,-87.1273253
"Encino,California",34.1517492,-118.5214282
"San Jose,Costa Rica",9.9280694,-84.0907246
"Kona,Hawaii",19.6419129,-155.9962255
Off Hong Kong,22.3193039,114.1693611
"Cuenca,Ecuador",-2.9001285,-79.00589649999999
"Mt. Iliamna,Alaska",60.0324921,-153.0880479
"Mt. Loi Hsam Hsao,Burma",21.916221,95.955974
"Yakutat,Alaska",59.54533929999999,-139.7268441
"Albuquerque,New Mexico",35.0843859,-106.650422
"Bucharest,Romania",44.4267674,26.1025384
"Kuala Lumpur, Malaysia",3.1569486,101.712303
"Gillsburg,Mississippi",31.0251781,-90.65593229999999
"Mindoro,Philippines",13.1162266,121.0793705
"San Cristobal de las Casas,Mexico",16.7370359,-92.6376186
"Rome,Italy",41.9027835,12.4963655
"Funchal,Island of Madeira,Portugal",32.6506129,-16.9082357
"Bariloche,Argentina",-41.1334722,-71.3102778
"Beziers,France",43.344233,3.215795
"Al Bayda,Lebanon",13.9889146,45.5771002
"Straits of Johore,near Kampung Ladang,Malaysia",1.361071,103.6136621
"Intracostal City,Louisiana",29.7843773,-92.15623860000001
"Tarko-Saley,USSR",,
"Hierro,Canary Islands",27.7254993,-18.024301
"Evansville,Indiana",37.9715592,-87.5710898
"Salt Lake City,Utah",40.7607793,-111.8910474
"Off Madeira,Portugal",32.76070740000001,-16.9594723
"Vieques,Puerto Rico",18.1262854,-65.44009849999999
"Willemstad,Curacao,Netherlands Antilles",12.1224221,-68.8824233
"Cuenca,Ecuador",-2.9001285,-79.00589649999999
"Off Bandra,Maharashtra,India",19.0595596,72.8295287
"San Vincente,Colombia",6.285814999999999,-75.33422
"Eirunepe,Brazil",-6.657131300000001,-69.8667152
"Artigas,Uruguay",-30.4068179,-56.4775937
"Richland,Washington",46.28042000000001,-119.2751996
"Cranbrook,British Columbia,Canada",49.5129678,-115.7694002
"Solvang,California",34.5958201,-120.1376481
"LAX,Los Angeles,California",33.9415889,-118.40853
"Kano,Nigeria",12.0021794,8.591956099999999
"Off Caracas,Venezuela",10.4805937,-66.90360629999999
"Vrastsa,Bulgaria",43.2102375,23.5528803
"Riverside,California",33.9806005,-117.3754942
"Okaraba,Burma",21.916221,95.955974
"Off Galveston,Texas",29.3013479,-94.7976958
"St. Thomas,Virgin Islands",18.3380965,-64.8940946
"Murmansk,Russia",68.97331129999999,33.0855848
"Bogota,Colombia",4.710988599999999,-74.072092
"Pensacola,Florida",30.42130899999999,-87.2169149
"Pochinok,Russia",54.40533259999999,32.439638
"Saint John's,Newfoundland",47.5615096,-52.7125768
"Off Bergen,Norway",60.39126279999999,5.3220544
"Toronto,Canada",43.653226,-79.3831843
"Sogamoso,Bolivia",-16.290154,-63.58865299999999
"Papun,Burma",18.0618229,97.4408397
"Las Vegas,Nevada",36.171563,-115.1391009
"Conakry,Guinea",9.641185499999999,-13.5784012
"Coal Harbour,BC,Canada",50.599568,-127.583335
"Kariba,Rhodesia (Zimbabwe)",-16.5165955,28.8488984
"Wrangell,Alaska",56.4706104,-132.3815263
"Mexico City,Mexico",19.4326077,-99.133208
"Whittier,AK",60.7745903,-148.6858408
"Paranaque,Philippines",14.4793095,121.0198229
"San Diego,California",32.715738,-117.1610838
"Kuopio,Finland",62.89796999999999,27.6781725
"Mandalay,Myanmar",21.9588282,96.0891032
"Santiago de Chile,Chile",-33.4488897,-70.6692655
"Sverdlovsk,Russia",59.007735,61.9316226
"Kenai,Alaska",60.55491139999999,-151.2597037
"Off Bellona,Solomon Islands",-11.300298,159.7942195
"Gulf of Sivash,USSR",46.083333,34.333333
"Off Alexandria,Egypt",31.2000924,29.9187387
"Katunayake,Sri Lanka",7.172484899999999,79.8853484
"Off Marie Galante Island,West Indies",15.9235421,-61.2571513
"Leh,India",34.1525864,77.57705349999999
"Rubio,Venezuela",7.698857899999999,-72.36071079999999
"Hydaburg,Alaska",55.2074214,-132.8275439
"Steamboat Springs,Coloado",40.4849769,-106.8317158
"Selvapiana,Italy",43.7934892,11.4655043
"Hyderabad,India",17.385044,78.486671
"Off Cinisi,Sicily,Italy",38.155087,13.1088097
"Portland,Oregon",45.515232,-122.6783853
"Minsk,Russia",53.9006011,27.558972
"Bechar,Algeria",31.6238098,-2.2162443
"Rodez,France",44.349389,2.575986
"125 miles ENE of Tokyo,Japan",35.6761919,139.6503106
"Agudos,Brazil",-22.4714683,-48.9790477
"Kariba,Rhodesia",-16.5165955,28.8488984
"Clarksburg,West Virginia",39.2806451,-80.34453409999999
"Manakau Harbor,New Zealand",-37.09273267266166,174.7310949646697
"Barentu,Ethiopia",15.1093615,37.5895692
"Gulfport,Mississippi",30.3674198,-89.0928155
"Off Marina del Rey,California",33.9802893,-118.4517449
"Bejing,China",39.904211,116.407395
"Doha Airport,Qatar",25.2637484,51.609244
"Moscow,Russia",55.755826,37.6173
"Luanda,Angola",-8.8146556,13.2301756
"Ste. Foy,PQ,Canada",46.767019,-71.28870739999999
"Off Avalon,California",33.3428193,-118.3282279
"Newark,New Jersey",40.735657,-74.1723667
"Cuenca,Ecuador",-2.9001285,-79.00589649999999
"Bullen Point,Alaska",70.185,-146.8666667
"Chicago O'Hare,Illinois",41.9772983,-87.8368909
"Off Dakar,Senegal",14.716677,-17.4676861
"Rockland,Maine",44.1036914,-69.1089293
"Leh,India",34.1525864,77.57705349999999
"Hyannis,Massachusetts",41.6524911,-70.2881124
"Medan Airfield,Indonesia",3.5951956,98.6722227
"Bua,Fiji",-16.7668752,178.7493998
"Anchorage,Alaska",61.2175758,-149.8996785
"Beirut,Lebanon",33.8937913,35.5017767
"St. Croix,Virgin Islands",17.7245968,-64.83479919999999
"Off Sumburgh,Shetlands,Scotland",59.869131,-1.287109
"Canton,Ohio",40.79894729999999,-81.378447
"Leningrad,USSR",59.9342596,30.3350941
"Panvel,India",18.9894007,73.1175162
"Volgograd,Russia",48.708048,44.5133034
"Enisseysk,USSR",58.45010000000001,92.1867687
"Kirsanov,Russia",52.6532692,42.7207435
"Andema,Russia",61.52401,105.318756
"Off Taipei,Taiwan",25.0329636,121.5654268
"Klamath Falls,Oregon",42.224867,-121.7816704
"Sarroch, Italy",39.0654974,9.0108377
"Blink Horn Point,Canada",48.385512,-123.5753045
"Merced,California",37.3021632,-120.4829677
"Porpoise Bay,British Columbia Canada",49.4803747,-123.7531672
"Athens,Greece",37.9838096,23.7275388
"Covington,Kentucky",39.0836712,-84.5085536
"Lensk,Russia",60.7213913,114.9024031
"Mexico City,Mexico",19.4326077,-99.133208
"Chicago,Illinois",41.8781136,-87.6297982
"Vologda,Russia",59.21806649999999,39.8978052
"Granger,Utah",40.69654269999999,-111.9675509
"At Ta'if,Jeddah,Saudi Arabia",21.2758465,40.417734
"Mt. Erebus,Ross Ice Shelf,Antarctica",-81.4999691,-174.9999732
"San Andres Island,Colombia",12.5450153,-81.7075787
"Cherskiy,Russia",68.742677,161.350784
"Apolo,Bolivia",-14.7185395,-68.4157381
"Cerro Toledo Mountain,Colombia",7.0112698,-75.6924811
"Puerto Esperanza,Peru",-9.7721852,-70.7079258
"Ankara,Turkey",39.9333635,32.8597419
"Menari,Papua New Guinea",-6.314992999999999,143.95555
Haiti,18.971187,-72.285215
Over the Atlantic Ocean,-14.5994134,-28.6731465
"Shungnak,Alaska",66.8878642,-157.1398537
"Elburz Mtns.,near Tehran,Iran",35.7260763,51.3805652
"Mt. Cemonyet, Indonesia",-0.789275,113.921327
"Mandalay,Burma",21.9588282,96.0891032
"Baracoa,Cuba",20.3474809,-74.5023819
"Leeville,Louisiana",29.2498728,-90.2118976
"Sydney,NSW,Australia",-33.8688197,151.2092955
"Agra,India",27.1766701,78.00807449999999
"Manila,Philippines",14.5995124,120.9842195
"Warsaw,Poland",52.2296756,21.0122287
"Yenice,Turkey",41.2002,32.32920000000001
"Houston,Texas",29.7604267,-95.3698028
"Off Macae,Brazil",-22.3837126,-41.7827578
"Florianopolis,Brazil",-27.5948036,-48.5569286
"Krasnoyarsk,Russia",56.01528339999999,92.8932476
"Posht-i-Badam,Iran",25.5051922,59.4454667
"Tenerife,Canary Islands",28.2915637,-16.6291304
"Don Muang,Thailand",13.9254892,100.5923206
"Yachiba,Bolivia",-22.0227557,-63.6775234
"Matala,Angola",-14.7398455,15.0148322
"Dushanbe,Russia",38.5597722,68.7870384
"Valley,Nebraska",41.3110284,-96.3465622
"Tyrrhenian Sea, off Ustica,Italy",38.7031179,13.1682675
"Alma-Ata,Kazakhstan,USSR",43.2220146,76.8512485
"Cerro Lilio,Mexico",19.3506056,-99.2183679
"Houma,Louisiana",29.5957696,-90.71953479999999
"Nouadhibou,Mauretania",20.9425179,-17.0362272
"Riyadh,Saudi Arabia",24.7135517,46.6752957
"Jakarta,Indonesia",-6.2087634,106.845599
"Montelimar,France",44.556944,4.749496
"Puerto Olaya,Colombia",6.47249,-74.3916
"Off Freeport,Bahamas",26.5333159,-78.6429019
"Kindu,Zaire",-2.9492205,25.9231471
"Medina,Saudi Arabia",24.5246542,39.5691841
"Kindu,Zaire",-2.9492205,25.9231471
"Badakshan,Afghanistan",36.7347725,70.81199529999999
"Cairo,Egypt",30.0444196,31.2357116
"Seoul,South Korea",37.566535,126.9779692
"Medellin,Colombia",6.2476376,-75.56581530000001
"Pecos City,Texas",31.4229124,-103.4932293
"Dar es Salaam,Tanzania",-6.792354,39.2083284
"Rio Hacha,Colombia",11.5384151,-72.91678379999999
"Qatar,Qatar",25.354826,51.183884
"Ramstein AFB,West Germany",49.440024,7.597252399999999
"Spokane,Washington",47.6587802,-117.4260466
"Leningrad,Russia",59.9342596,30.3350941
"White Plains,New York",41.03398620000001,-73.7629097
"Avalon,California",33.3428193,-118.3282279
"Belem,Brazil",-1.4563432,-48.501299
Off Tabones Island  Philippines,14.8238889,120.0644444
"Moroni,Comoro Islands",-11.7172157,43.2473146
"Shemya AFB,Alaska",52.7228375,174.1123656
"Redzikowo,Poland",54.472778,17.123056
"Laguna Soliz,Bolivia",-16.7,-58.7833333
"Cincinnati,Ohio",39.1031182,-84.5120196
"Loveland,Colorado",40.3977612,-105.0749801
"Pekanbaru,Indonesia",0.5070677,101.4477793
"Batagay,Russia",67.66251299999999,134.65435
"Fredrick,Maryland",39.41426879999999,-77.4105409
"Rio de la Plata,Argentina",-35.1944557,-56.741207
"Menongue,Angola",-14.6594083,17.6984879
"Pinarete Mountain,Mexico",23.634501,-102.552784
"Zumba,Ecuador",-4.863612799999999,-79.1336857
"Cairo,Egypt",30.0444196,31.2357116
"Ust-Barguzin,Russia",53.4123591,109.0339077
